GenoneName_query	TaxonID_query	LocusTag_query	GI_query	RefSeqAcc_query	GeneName_query	ProductName_query	Inparalog_query_genome	GenomeName_hit	TaxonID_hit	LocusTag_hit	GI_hit	RefSeqAcc_hit	GeneName_hit	ProductName_hit	Inparalog_hit_genome	analysis_type	Ortholuge_Class
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Methanobacterium sp. AL-21	868132	Metbo_0588	325958345	YP_004289811		DNA repair and recombination protein radB	Metbo_0166; DNA repair and recombination protein radA ; GI:325957924; RefSeq:YP_004289390	rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Geobacillus thermodenitrificans NG80-2	420246	GTNG_1149	138894815	YP_001125268		RecA2 protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Oenococcus oeni PSU-1	203123	OEOE_1382	116491365	YP_810909.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermoanaerobacter sp. X514	399726	Teth514_1627	167040264	YP_001663249	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Shigella flexneri 2a str. 2457T	198215	S2913	30064059	NP_838230.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Arthrobacter chlorophenolicus A6	452863	Achl_1462	220912231	YP_002487540	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Staphylococcus aureus subsp. aureus str. Newman	426430	NWMN_1194	151221406	YP_001332228	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Paenibacillus polymyxa SC2	886882	PPSC2_c2172	310641627	YP_003946385		reca/rada recombinase (multifunctional sos repair regulator)		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Eubacterium limosum KIST612	903814	ELI_2070	310827659	YP_003960016		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pseudomonas stutzeri ATCC 17588 = LMG 11199	96563	PSTAB_1412	339493489	YP_004713782	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Tepidanaerobacter sp. Re1	499229	TepRe1_1291	332799245	YP_004460744		Protein recA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus thermophilus CNRZ1066	299768	str0060	55822051	YP_140492.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium perfringens ATCC 13124	195103	CPF_1927	110799772	YP_696360.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Synechococcus elongatus PCC 7942	1140	Synpcc7942_0348	81299159	YP_399367.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rubrivivax gelatinosus IL144	983917	RGE_46600	383760506	YP_005439492	recA	protein RecA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bartonella tribocorum CIP 105476	382640	Btr_1490	163868622	YP_001609831	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Prochlorococcus marinus str. MIT 9313	74547	PMT1727	33863994	NP_895554.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Deinococcus deserti VCD115	546414	Deide_19450	226356955	YP_002786695	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Anaplasma marginale str. Florida	320483	AMF_061	222474794	YP_002563209	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycobacterium abscessus ATCC 19977	561007	MAB_3060c	169630143	YP_001703792		RecA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Corynebacterium glutamicum R	340322	cgR_1785	145295860	YP_001138681	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Vibrio vulnificus CMCP6	216895	VV1_1591	27364959	NP_760487.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Corynebacterium efficiens YS-314	196164	CE1849	25028405	NP_738459.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Dehalococcoides ethenogenes 195	243164	DET1606	57233617	YP_182301.1	recA	hypothetical protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		uncultured Termite group 1 bacterium phylotype Rs-D17	471821	TGRD_622	189485625	YP_001956566		recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium botulinum Ba4 str. 657	515621	CLJ_B2629	237795840	YP_002863392	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus cereus E33L	288681	BCZK3539	52141707	YP_085121.1	recA	recA protein (recombinase A), N-terminal region		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Synechococcus sp. JA-2-3B'a(2-13)	321332	CYB_1961	86609411	YP_478173.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Parvibaculum lavamentivorans DS-1	402881	Plav_2578	154253020	YP_001413844		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Cyanothece sp. PCC 8801	41431	PCC8801_0945	218245807	YP_002371178	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Nitrosococcus oceani ATCC 19707	323261	Noc_0924	77164441	YP_342966.1		DNA recombination protein, RecA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rickettsia typhi str. Wilmington	257363	RT0747	51473929	YP_067686.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Acinetobacter baumannii ACICU	405416	ACICU_02085	184158405	YP_001846744	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pseudoalteromonas atlantica T6c	342610	Patl_3259	109899564	YP_662819.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Caldicellulosiruptor kronotskyensis 2002	632348	Calkro_1695	312622753	YP_004024366		reca protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycoplasma gallisepticum str. R(low)	710127	MGA_0143	31544676	NP_853254.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Burkholderia gladioli BSR3	999541	bgla_1g33430	330818200	YP_004361905		Recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Leptospira interrogans serovar Lai str. 56601	189518	LA_2179	24214879	NP_712360.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rhodopseudomonas palustris HaA2	316058	RPB_3741	86750850	YP_487346.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chlamydophila abortus S26/3	218497	CAB965	62185564	YP_220349.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Cyanothece sp. PCC 7425	395961	Cyan7425_1671	220907090	YP_002482401	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Acidiphilium cryptum JF-5	349163	Acry_1034	148260042	YP_001234169	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Leifsonia xyli subsp. xyli str. CTCB07	281090	Lxx16030	50955213	YP_062501.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Candidatus Carsonella ruddii PV	387662	CRP_110	116335012	YP_802507.1		RecA recombinase		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rickettsia peacockii str. Rustic	562019	RPR_03085	238650602	YP_002916454	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermoplasma volcanium GSS1	273116	TVN0457	13541288	NP_110976.1	radA	DNA repair and recombination protein RadA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermoplasma volcanium GSS1	273116	TVN0559	13541390	NP_111078.1	radB	DNA repair and recombination protein RadB	TVN0457; DNA repair and recombination protein RadA ; GI:13541288; RefSeq:NP_110976.1	rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Dickeya zeae Ech1591	561229	Dd1591_0981	251788612	YP_003003333		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Vibrio splendidus LGP32	575788	VS_2596	218710547	YP_002418168		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pseudomonas syringae pv. syringae B728a	205918	Psyr_1378	66044626	YP_234467.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Brucella abortus S19	430066	BAbS19_I11400	189024351	YP_001935119	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	550538	SG2732	205353773	YP_002227574	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Corynebacterium ulcerans 0102	996634	CULC0102_1477	397654228	YP_006494911	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Prochlorococcus marinus str. MIT 9211	93059	P9211_16811	159904222	YP_001551566	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus agalactiae NEM316	211110	gbs2047	25012085	NP_736480.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pseudomonas fluorescens SBW25	216595	PFLU1189	229588727	YP_002870846	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus suis BM407	568814	SSUBM407_0058	253754705	YP_003027845	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Wolbachia endosymbiont strain TRS of Brugia malayi	292805	Wbm0427	58584684	YP_198257.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Cellulophaga lytica DSM 7489	867900	Celly_1417	325286323	YP_004262113		Protein recA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Alicycliphilus denitrificans K601	596154	Alide2_4568	330827084	YP_004390387		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rahnella sp. Y9602	741091	Rahaq_0692	322831419	YP_004211446		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Edwardsiella ictaluri 93-146	634503	NT01EI_3241	238921102	YP_002934617	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Amycolicicoccus subflavus DQS3-9A1	443218	AS9A_1702	333919370	YP_004492951		protein recA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Teredinibacter turnerae T7901	377629	TERTU_2823	254786787	YP_003074216	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium botulinum B1 str. Okra	498213	CLD_2236	170755068	YP_001781947	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Francisella tularensis subsp. tularensis WY96-3418	418136	FTW_1988	134302775	YP_001122743	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycoplasma genitalium M6282	662946	CM3_02135	402551652	YP_006600371	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Listeria welshimeri serovar 6b str. SLCC5334	386043	lwe1414	116872830	YP_849611.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus subtilis BSn5	936156	BSn5_20575	321315459	YP_004207746	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus pneumoniae CGSP14	516950	SPCG_1913	182684884	YP_001836631	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Capnocytophaga ochracea DSM 7271	521097	Coch_0804	256819642	YP_003140921		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Fervidobacterium nodosum Rt17-B1	381764	Fnod_1291	154249970	YP_001410795	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Hyphomicrobium sp. MC1	717785	HYPMC_1399	338738241	YP_004675203	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycobacterium sp. JLS	164757	Mjls_2134	126434720	YP_001070411	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rickettsia slovaca str. D-CWPP	1105109	MC3_06585	383751806	YP_005426907	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Metallosphaera cuprina Ar-4	1006006	Mcup_0009	330833876	YP_004408604		DNA repair and recombination protein RadA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pseudomonas aeruginosa UCBPP-PA14	208963	PA14_17530	116051614	YP_789547.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Marinobacter aquaeolei VT8	351348	Maqu_2082	120554998	YP_959349.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pseudomonas putida KT2440	160488	PP_1629	26988361	NP_743786.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Microlunatus phosphovorus NM-1	1032480	MLP_21150	336117764	YP_004572532	recA	protein RecA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycobacterium bovis BCG str. Tokyo 172	561275	JTY_2744	224991104	YP_002645793	recA	DNA recombination protein RecA		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Erwinia pyrifoliae DSM 12163	644651	EPYR_03033	387872402	YP_005803784	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Alistipes finegoldii DSM 17242	679935	Alfi_0008	390945355	YP_006409115		protein RecA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Staphylococcus aureus subsp. aureus MW2	196620	MW1168	21282897	NP_645985.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Halorhodospira halophila SL1	349124	Hhal_1655	121998434	YP_001003221	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Shewanella baltica OS185	402882	Shew185_3126	153001639	YP_001367320	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermotoga sp. RQ2	126740	TRQ2_0960	170288756	YP_001738994	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Candidatus Pelagibacter sp. IMCC9063	1002672	SAR11G3_00905	330813880	YP_004358119		RecA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Psychromonas ingrahamii 37	357804	Ping_3381	119946986	YP_944666.1	recA	recombination protein RecA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Haemophilus influenzae PittGG	374931	CGSHiGG_06270	148827785	YP_001292538	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Lactobacillus casei ATCC 334	321967	LSEI_0923	116494430	YP_806164.1		RecA/RadA recombinase		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Lactobacillus casei ATCC 334	321967	LSEI_2649	116496076	YP_807810.1		RecA/RadA recombinase	LSEI_0923; RecA/RadA recombinase ; GI:116494430; RefSeq:YP_806164.1	rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Candidatus Desulforudis audaxviator MP104C	477974	Daud_0843	169831007	YP_001716989		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rickettsia canadensis str. CA410	1105107	RCA_04510	379023275	YP_005299936	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Haliscomenobacter hydrossis DSM 1100	760192	Halhy_2491	332664449	YP_004447237		protein recA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Brucella melitensis bv. 1 str. 16M	224914	BMEI0787	229220681	NP_539704.2	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130	267671	LIC11745	45657611	YP_001697.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Dickeya dadantii Ech703	579405	Dd703_0996	242238443	YP_002986624		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pyrobaculum aerophilum str. IM2	178306	PAE0654	18312075	NP_558742.1	radA	DNA repair and recombination protein RadA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chlorobium limicola DSM 245	290315	Clim_2133	189347607	YP_001944136	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Xanthomonas campestris pv. vesicatoria str. 85-10	316273	XCV1773	78047329	YP_363504.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Xanthomonas axonopodis pv. citrumelo F1	981368	XACM_1761	346724670	YP_004851339	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293	203120	LEUM_0584	116617700	YP_818071.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Leptotrichia buccalis C-1013-b	523794	Lebu_1700	257126448	YP_003164562	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Corynebacterium jeikeium K411	306537	jk1116	68536193	YP_250898.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus pasteurianus ATCC 43144	981540	SGPB_1950	336065171	YP_004560030	recA	recombination protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Burkholderia pseudomallei 1106a	357348	BURPS1106A_0814	126452699	YP_001065095	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Candidatus Liberibacter solanacearum CLso-ZC1	658172	CKC_05085	315122763	YP_004063252		recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptomyces hygroscopicus subsp. jinggangensis 5008	1133850	SHJG_6857	386842939	YP_006247997		recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bifidobacterium longum DJO10A	205913	BLD_0284	189439147	YP_001954228	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Erwinia tasmaniensis Et1/99	465817	ETA_26680	188534791	YP_001908588	recA	Recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
