GenoneName_query	TaxonID_query	LocusTag_query	GI_query	RefSeqAcc_query	GeneName_query	ProductName_query	Inparalog_query_genome	GenomeName_hit	TaxonID_hit	LocusTag_hit	GI_hit	RefSeqAcc_hit	GeneName_hit	ProductName_hit	Inparalog_hit_genome	analysis_type	Ortholuge_Class
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nitrobacter hamburgensis X14	323097	Nham_0450	92116071	YP_575800.1		hypothetical protein	Nham_3871; hypothetical protein ; GI:92119302; RefSeq:YP_579031.1	rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nitrobacter hamburgensis X14	323097	Nham_3906	92119327	YP_579056.1		hypothetical protein	Nham_3871; hypothetical protein ; GI:92119302; RefSeq:YP_579031.1	rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Flavobacteriaceae bacterium 3519-10	531844	FIC_01170	255535311	YP_003095682		Ku domain protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bdellovibrio bacteriovorus HD100	264462	Bd2254	42523711	NP_969091.1		hypothetical protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Cellulomonas fimi ATCC 484	590998	Celf_1918	332670427	YP_004453435		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus anthracis str. A0248	592021	BAA_0918	229600812	YP_002865392		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Modestobacter marinus	477641	MODMU_2074	389863756	YP_006365996		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nocardia farcinica IFM 10152	247156	nfa34910	54025461	YP_119703.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Gluconacetobacter diazotrophicus PAl 5 NC_011365	272568	Gdia_2240	209544381	YP_002276610		Ku protein	Gdia_2238; Ku protein ; GI:209544379; RefSeq:YP_002276608	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Gluconacetobacter diazotrophicus PAl 5 NC_011365	272568	Gdia_2238	209544379	YP_002276608		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces cattleya NRRL 8057 = DSM 46488 NC_017586	1003195	SCATT_54570	386359104	YP_006057350		Ku70/Ku80 protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Desulfotomaculum reducens MI-1	349161	Dred_2003	134299850	YP_001113346		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Desulfotomaculum kuznetsovii DSM 6115	760568	Desku_0982	333978433	YP_004516378		DNA repair protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Salinispora arenicola CNS-205	391037	Sare_4353	159039872	YP_001539125		Ku family containing protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium canettii CIPT 140010059	1048245	MCAN_09371	340625946	YP_004744398		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Anaeromyxobacter sp. K	447217	AnaeK_1024	197121437	YP_002133388		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Acidobacterium capsulatum ATCC 51196	240015	ACP_3505	225875040	YP_002756499		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Xanthobacter autotrophicus Py2	78245	Xaut_4361	154248281	YP_001419239		Ku family containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Xanthobacter autotrophicus Py2	78245	Xaut_4362	154248282	YP_001419240		Ku family containing protein	Xaut_4361; Ku family containing protein ; GI:154248281; RefSeq:YP_001419239	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cereus 03BB102	572264	BCA_0871	225862784	YP_002748162		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nocardioides sp. JS614	196162	Noca_1234	119715470	YP_922435.1		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Geobacter bemidjiensis Bem	404380	Gbem_0141	197116541	YP_002136968		DNA-binding Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris BisB5	316057	RPD_3491	91977956	YP_570615.1		hypothetical protein	RPD_0154; hypothetical protein ; GI:91974636; RefSeq:YP_567295.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris BisB5	316057	RPD_0154	91974636	YP_567295.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Cupriavidus taiwanensis LMG 19424	977880	RALTA_B2123	194292845	YP_002008752		ATP-dependent DNA helicase, ku domain	RALTA_B0289; ku domain containing protein ; GI:188592126; RefSeq:YP_001796724	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Cupriavidus taiwanensis LMG 19424	977880	RALTA_B0289	188592126	YP_001796724		ku domain containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas aeruginosa LESB58	557722	PLES_31761	218891898	YP_002440765		putative KU domain protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Xanthomonas axonopodis pv. citri str. 306	190486	XAC0132	21240906	NP_640488.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium ulcerans Agy99	362242	MUL_4436	118619558	YP_907890.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Acidovorax citrulli AAC00-1	397945	Aave_2520	120611189	YP_970867.1		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Catenulispora acidiphila DSM 44928	479433	Caci_5247	256394383	YP_003115947		Ku protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Catenulispora acidiphila DSM 44928	479433	Caci_2952	256392138	YP_003113702		Ku protein	Caci_5247; Ku protein ; GI:256394383; RefSeq:YP_003115947	ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium etli CIAT 652	491916	RHECIAT_CH0003324	190892908	YP_001979450		hypothetical protein	RHECIAT_CH0003323; hypothetical protein ; GI:190892907; RefSeq:YP_001979449	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium etli CIAT 652	491916	RHECIAT_CH0003323	190892907	YP_001979449		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium etli CIAT 652	491916	RHECIAT_CH0000693	190890318	YP_001976860		DNA helicase	RHECIAT_CH0003323; hypothetical protein ; GI:190892907; RefSeq:YP_001979449	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium etli CIAT 652	491916	RHECIAT_CH0000691	190890316	YP_001976858		DNA helicase	RHECIAT_CH0003323; hypothetical protein ; GI:190892907; RefSeq:YP_001979449	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris BisA53	316055	RPE_3725	115525723	YP_782634.1		Ku domain-containing protein	RPE_0101; Ku domain-containing protein ; GI:115522131; RefSeq:YP_779042.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris BisA53	316055	RPE_0101	115522131	YP_779042.1		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Methanobacterium sp. SWAN-1	868131	MSWAN_1211	333987422	YP_004520029		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas mendocina ymp	399739	Pmen_3216	146308236	YP_001188701		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cereus B4264	405532	BCB4264_A0862	218234765	YP_002365597		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium sp. BTAi1	288000	BBta_3324	148254746	YP_001239331		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium sp. BTAi1	288000	BBta_3065	148254505	YP_001239090		hypothetical protein	BBta_3324; hypothetical protein ; GI:148254746; RefSeq:YP_001239331	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium sp. BTAi1	288000	BBta_6331	148257570	YP_001242155		hypothetical protein	BBta_3324; hypothetical protein ; GI:148254746; RefSeq:YP_001239331	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Flavobacterium johnsoniae UW101	376686	Fjoh_3304	146301048	YP_001195639		Ku domain-containing protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermaerobacter marianensis DSM 12885	644966	Tmar_1129	317121966	YP_004101969		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cereus G9842	405531	BCG9842_B4474	218895854	YP_002444265		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Coxiella burnetii CbuK_Q154	434924	CbuK_0041	212217726	YP_002304513		hypothetical DNA-binding protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus anthracis str. CDC 684	568206	BAMEG_3748	227816319	YP_002816328		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus clausii KSM-K16	66692	ABC1602	56963367	YP_175098.1		hypothetical protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nitrobacter winogradskyi Nb-255	323098	Nwi_0355	75674553	YP_316974.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Coxiella burnetii Dugway 5J108-111	434922	CBUD_0189	209363703	YP_001423614		hypothetical DNA-binding protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia rhizoxinica HKI 454	882378	RBRH_01938	312795026	YP_004027948		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium marinum M	216594	MMAR_4575	183984544	YP_001852835		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Stenotrophomonas maltophilia K279a	522373	Smlt0052	190572138	YP_001969983		putative Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Desulfovibrio africanus str. Walvis Bay	690850	Desaf_0309	374298686	YP_005050325		DNA repair protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Kytococcus sedentarius DSM 20547	478801	Ksed_19810	256825783	YP_003149743		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Delftia acidovorans SPH-1	398578	Daci_4340	160899774	YP_001565356		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Brevibacillus brevis NBRC 100599	358681	BBR47_36410	226313228	YP_002773122	ykoV	YkoV protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sinorhizobium medicae WSM419	366394	Smed_1427	150396641	YP_001327108		Ku family containing protein	Smed_1426; Ku family containing protein ; GI:150396640; RefSeq:YP_001327107	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sinorhizobium medicae WSM419	366394	Smed_1426	150396640	YP_001327107		Ku family containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas putida F1	351746	Pput_2506	148547723	YP_001267825		Ku family containing protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris BisB18	316056	RPC_0577	90422101	YP_530471.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris BisB18	316056	RPC_3686	90425170	YP_533540.1		hypothetical protein	RPC_0577; hypothetical protein ; GI:90422101; RefSeq:YP_530471.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cereus ATCC 14579	226900	BC0826	30018985	NP_830616.1		DNA-binding protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Dyadobacter fermentans DSM 18053	471854	Dfer_3084	255036843	YP_003087464		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Brachybacterium faecium DSM 4810	446465	Bfae_07100	257067902	YP_003154157		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Frankia alni ACN14a	326424	FRAAL6052	111225396	YP_716190.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium tuberculosis F11	336982	TBFG_10955	148822146	YP_001286900		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Archaeoglobus veneficus SNP6	693661	Arcve_0208	327400121	YP_004340960		DNA repair protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Ralstonia eutropha JMP134	264198	Reut_B4423	73538251	YP_298618.1		hypothetical protein	Reut_B5082; hypothetical protein ; GI:73538907; RefSeq:YP_299274.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Ralstonia eutropha JMP134	264198	Reut_B5082	73538907	YP_299274.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus anthracis str. Sterne	260799	BAS0771	49183795	YP_027047.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Verrucosispora maris AB-18-032	263358	VAB18032_06510	330465283	YP_004403026		Ku family containing protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas brassicacearum subsp. brassicacearum NFM421	994484	PSEBR_a3097	330809946	YP_004354408		KU domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Archaeoglobus fulgidus DSM 4304	224325	AF1726	11499315	NP_070554.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas syringae pv. phaseolicola 1448A	264730	PSPPH_3166	71734832	YP_275329.1		KU domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Geobacter sp. M21	443144	GM21_0124	253698779	YP_003019968		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Oligotropha carboxidovorans OM5	504832	OCA5_c13510	337740580	YP_004632308		DNA helicase, ATP-dependent, Ku type		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Moorella thermoacetica ATCC 39073	264732	Moth_1489	83590332	YP_430341.1		DNA end-binding protein Ku		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium tuberculosis H37Ra	419947	MRA_0945	148660716	YP_001282239		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Eggerthella lenta DSM 2243	479437	Elen_1599	257791350	YP_003181956		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium sp. ORS278	114615	BRADO2726	146339728	YP_001204776		putative Ku family protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bradyrhizobium sp. ORS278	114615	BRADO5824	146342657	YP_001207705		putative Ku protein	BRADO2726; putative Ku family protein ; GI:146339728; RefSeq:YP_001204776	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia pseudomallei 668	320373	BURPS668_A3113	126443496	YP_001064104		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pedobacter heparinus DSM 2366	485917	Phep_1712	255531613	YP_003091985		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	521098	Aaci_1650	258511617	YP_003185051		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Opitutus terrae PB90-1	452637	Oter_0045	182411870	YP_001816936		Ku domainn containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodococcus erythropolis PR4	234621	RER_30620	226306549	YP_002766509		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium vanbaalenii PYR-1	350058	Mvan_4917	120405867	YP_955696.1		Ku domain-containing protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia pseudomallei 1710b	320372	BURPS1710b_A1337	76817294	YP_336495.1		Ku70/Ku80 beta-barrel domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Actinosynnema mirum DSM 43827	446462	Amir_3417	256377501	YP_003101161		Ku domain containing protein		ortholuge	Non-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas putida W619	390235	PputW619_2656	170721829	YP_001749517		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Aromatoleum aromaticum EbN1	76114	ebA6657	56479239	YP_160828.1		hypothetical protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces coelicolor A3(2)	100226	SCO5309	21223672	NP_629451.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia phymatum STM815	391038	Bphy_5208	186473995	YP_001861337		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cereus AH820	405535	BCAH820_0904	218902022	YP_002449856		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Heliobacterium modesticaldum Ice1	498761	HM1_3135	167630405	YP_001680904		Ku domain protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Delftia sp. Cs1-4	742013	DelCs14_2488	333914124	YP_004487856		DNA repair protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium sp. KMS	189918	Mkms_4447	119870476	YP_940428.1		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Arthrobacter phenanthrenivorans Sphe3	930171	Asphe3_04260	325961869	YP_004239775		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium etli CFN 42	347834	RHE_CH00616	86356267	YP_468159.1		DNA helicase		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
